Nom de film,URL de Dbpedia,URL de Wikipedia
['Alias Maria'],http://dbpedia.org/resource/Alias_Maria,<http://www.wikidata.org/entity/Q19903248>
['Un Français'],http://dbpedia.org/resource/French_Blood,<http://www.wikidata.org/entity/Q20004257>
['Orlando ferito'],vide,<http://www.wikidata.org/entity/Q21009259>
['Gente de bien'],http://dbpedia.org/resource/Gente_de_bien,<http://www.wikidata.org/entity/Q18346990>
['Le Père Noël'],http://dbpedia.org/resource/Le_Père_Noël,<http://www.wikidata.org/entity/Q18414525>
"[""Parce que j'étais peintre""]",vide,<http://www.wikidata.org/entity/Q18415001>
"['Un peu, beaucoup, aveuglément']",http://dbpedia.org/resource/Blind_Date_(2015_film),<http://www.wikidata.org/entity/Q19885807>
"[""Braqueurs d'élite""]",http://dbpedia.org/resource/Renegades_(2017_film),<http://www.wikidata.org/entity/Q19897965>
['Taj Mahal'],http://dbpedia.org/resource/Taj_Mahal_(2015_film),<http://www.wikidata.org/entity/Q21009457>
['Un petit boulot'],http://dbpedia.org/resource/Odd_Job_(film),<http://www.wikidata.org/entity/Q21009504>
"[""Pauline s'arrache""]",vide,<http://www.wikidata.org/entity/Q23715851>
['Cessez-le-feu'],vide,<http://www.wikidata.org/entity/Q19944973>
"[""L'Armée du salut""]",vide,<http://www.wikidata.org/entity/Q19947312>
['La Vanité'],http://dbpedia.org/resource/Vanity_(2015_film),<http://www.wikidata.org/entity/Q21009529>
['Le Nouveau'],vide,<http://www.wikidata.org/entity/Q21009249>
['Nous trois ou rien'],http://dbpedia.org/resource/All_Three_of_Us,<http://www.wikidata.org/entity/Q21009248>
['Tout de suite maintenant'],http://dbpedia.org/resource/Tout_de_suite_maintenant,<http://www.wikidata.org/entity/Q23755183>
['Un village presque parfait'],vide,<http://www.wikidata.org/entity/Q18415267>
['Of men and war'],http://dbpedia.org/resource/Of_Men_and_War,<http://www.wikidata.org/entity/Q18523850>
['Monsieur Cauchemar'],vide,<http://www.wikidata.org/entity/Q21009238>
['La Séance'],vide,<http://www.wikidata.org/entity/Q21009414>
['La Volante'],http://dbpedia.org/resource/The_Assistant_(2015_film),<http://www.wikidata.org/entity/Q21009550>
['Une famille à louer'],http://dbpedia.org/resource/Une_famille_à_louer,<http://www.wikidata.org/entity/Q21009512>
"[""L'Affaire SK1""]",http://dbpedia.org/resource/SK1_(film),<http://www.wikidata.org/entity/Q18578055>
['Tardi en noir et blanc'],vide,<http://www.wikidata.org/entity/Q19845003>
['Je me tue à le dire'],http://dbpedia.org/resource/Death_by_Death,<http://www.wikidata.org/entity/Q23711369>
['Vous êtes très jolie mademoiselle'],vide,<http://www.wikidata.org/entity/Q20004274>
['Médecin de campagne'],http://dbpedia.org/resource/Irreplaceable_(film),<http://www.wikidata.org/entity/Q23722461>
['Where Horses Go to Die'],http://dbpedia.org/resource/Where_Horses_Go_To_Die,<http://www.wikidata.org/entity/Q28495845>
['Q21034402'],http://dbpedia.org/resource/Don't_Think_I've_Forgotten,<http://www.wikidata.org/entity/Q21034402>
['Q21035713'],vide,<http://www.wikidata.org/entity/Q21035713>
['Q21328804'],vide,<http://www.wikidata.org/entity/Q21328804>
['Q21336772'],vide,<http://www.wikidata.org/entity/Q21336772>
['Five'],http://dbpedia.org/resource/Five_(2016_film),<http://www.wikidata.org/entity/Q21427302>
['Les Malheurs de Sophie'],http://dbpedia.org/resource/Sophie's_Misfortunes_(2016_film),<http://www.wikidata.org/entity/Q21427590>
['Desierto'],http://dbpedia.org/resource/Desierto,<http://www.wikidata.org/entity/Q21076281>
['No Home Movie'],http://dbpedia.org/resource/No_Home_Movie,<http://www.wikidata.org/entity/Q21074321>
"[""L'Origine de la violence""]",http://dbpedia.org/resource/The_Origin_of_Violence,<http://www.wikidata.org/entity/Q24935705>
['House of VHS'],vide,<http://www.wikidata.org/entity/Q24940676>
"[""L'Ascension""]",http://dbpedia.org/resource/The_Climb_(2017_film),<http://www.wikidata.org/entity/Q28419143>
['Enragés'],http://dbpedia.org/resource/Rabid_Dogs_(2015_film),<http://www.wikidata.org/entity/Q21030283>
['Vénéneuses'],vide,<http://www.wikidata.org/entity/Q28494358>
['La Pièce : Les derniers seront les premiers'],vide,<http://www.wikidata.org/entity/Q28495133>
['Épouse-moi mon pote'],http://dbpedia.org/resource/Épouse-moi_mon_pote,<http://www.wikidata.org/entity/Q28495518>
['Belle Dormant'],vide,<http://www.wikidata.org/entity/Q28495839>
['Le Grand Jour'],vide,<http://www.wikidata.org/entity/Q21427501>
"[""Avant l'aurore""]",vide,<http://www.wikidata.org/entity/Q24937460>
['Apnée'],vide,<http://www.wikidata.org/entity/Q28496609>
['Par accident'],vide,<http://www.wikidata.org/entity/Q21083260>
['Gangsterdam'],http://dbpedia.org/resource/Gangsterdam,<http://www.wikidata.org/entity/Q28493820>
['Délicate Gravité'],vide,<http://www.wikidata.org/entity/Q28494394>
['K-nada'],vide,<http://www.wikidata.org/entity/Q28494776>
['La Vie très privée de Monsieur Sim'],http://dbpedia.org/resource/The_Very_Private_Life_of_Mister_Sim,<http://www.wikidata.org/entity/Q21027315>
['Enfants de sourds'],vide,<http://www.wikidata.org/entity/Q21127556>
['La Fille et le Fleuve'],vide,<http://www.wikidata.org/entity/Q21127588>
['Nuit noire'],vide,<http://www.wikidata.org/entity/Q21427703>
['Call Me by Your Name'],http://dbpedia.org/resource/Call_Me_by_Your_Name_(film),<http://www.wikidata.org/entity/Q25136757>
['La Nouvelle Vie de Paul Sneijder'],http://dbpedia.org/resource/The_New_Life_of_Paul_Sneijder,<http://www.wikidata.org/entity/Q24937244>
['Cosmodrama'],vide,<http://www.wikidata.org/entity/Q24939591>
['Débarquement immédiat !'],vide,<http://www.wikidata.org/entity/Q24939614>
['Le Caravage'],vide,<http://www.wikidata.org/entity/Q21427500>
['Wùlu'],http://dbpedia.org/resource/Wùlu,<http://www.wikidata.org/entity/Q28494812>
['The Broken Key'],http://dbpedia.org/resource/The_Broken_Key,<http://www.wikidata.org/entity/Q21187932>
['I.T.'],http://dbpedia.org/resource/I.T._(film),<http://www.wikidata.org/entity/Q25136246>
['Tenemos la Carne'],http://dbpedia.org/resource/We_Are_the_Flesh,<http://www.wikidata.org/entity/Q28408212>
"[""Mondo Homo: A Study of French Gay Porn in the '70s""]",vide,<http://www.wikidata.org/entity/Q28493594>
['La Sociale'],vide,<http://www.wikidata.org/entity/Q28493864>
"['Cholestérol, le grand bluff']",vide,<http://www.wikidata.org/entity/Q28494605>
['Le Cœur en braille'],http://dbpedia.org/resource/Heartstrings_(2016_film),<http://www.wikidata.org/entity/Q28495217>
['Nos années folles'],http://dbpedia.org/resource/Golden_Years_(2017_film),<http://www.wikidata.org/entity/Q28495726>
['Un beau soleil intérieur'],http://dbpedia.org/resource/Let_the_Sunshine_In_(film),<http://www.wikidata.org/entity/Q28495869>
"[""Si j'étais un homme""]",vide,<http://www.wikidata.org/entity/Q28420034>
['Le Gang des Antillais'],vide,<http://www.wikidata.org/entity/Q28494202>
['Poisson : élevage en eaux troubles'],vide,<http://www.wikidata.org/entity/Q28494588>
"[""C'est beau la vie quand on y pense""]",http://dbpedia.org/resource/C'est_beau_la_vie_quand_on_y_pense,<http://www.wikidata.org/entity/Q28495527>
['Crash Test Aglaé'],http://dbpedia.org/resource/Crash_Test_Aglaé,<http://www.wikidata.org/entity/Q21010850>
"['Tensión sexual, Volumen 2: Violetas']",vide,<http://www.wikidata.org/entity/Q21031044>
"[""L'Outsider""]",http://dbpedia.org/resource/Team_Spirit_(film),<http://www.wikidata.org/entity/Q25111228>
"[""Un homme d'État""]",vide,<http://www.wikidata.org/entity/Q24937841>
"[""Un Berger et deux perchés à l'Élysée ?""]",vide,<http://www.wikidata.org/entity/Q28494917>
['Les Marches de la liberté'],vide,<http://www.wikidata.org/entity/Q28496393>
['Irréprochable'],http://dbpedia.org/resource/Irréprochable,<http://www.wikidata.org/entity/Q24940135>
['Le Bois dont les rêves sont faits'],vide,<http://www.wikidata.org/entity/Q28494081>
['Q32859526'],vide,<http://www.wikidata.org/entity/Q32859526>
['Q33548203'],vide,<http://www.wikidata.org/entity/Q33548203>
['Q33575364'],vide,<http://www.wikidata.org/entity/Q33575364>
['À mon âge je me cache encore pour fumer'],http://dbpedia.org/resource/I_Still_Hide_to_Smoke,<http://www.wikidata.org/entity/Q30739026>
['Les Réseaux de la haine'],vide,<http://www.wikidata.org/entity/Q30739136>
['Santa & Cie'],vide,<http://www.wikidata.org/entity/Q30739475>
['La Robe bleue'],vide,<http://www.wikidata.org/entity/Q30739933>
['Inside'],http://dbpedia.org/resource/Inside_(2016_film),<http://www.wikidata.org/entity/Q35547853>
['Fleuve noir'],http://dbpedia.org/resource/Black_Tide_(film),<http://www.wikidata.org/entity/Q30742445>
['Bonheur académie'],vide,<http://www.wikidata.org/entity/Q30740937>
['Les Hommes du feu'],vide,<http://www.wikidata.org/entity/Q30741074>
['Mon garçon'],vide,<http://www.wikidata.org/entity/Q35874917>
"[""Comment j'ai rencontré mon père""]",vide,<http://www.wikidata.org/entity/Q30740090>
['Loue-moi !'],vide,<http://www.wikidata.org/entity/Q30740598>
['Le Partage du fleuve'],vide,<http://www.wikidata.org/entity/Q30741069>
['The Kindness of Strangers'],http://dbpedia.org/resource/The_Kindness_of_Strangers_(film),<http://www.wikidata.org/entity/Q32931919>
"['La Cigale, le Corbeau et les Poulets']",vide,<http://www.wikidata.org/entity/Q30739545>
['Johnny English 3'],http://dbpedia.org/resource/Johnny_English_Strikes_Again,<http://www.wikidata.org/entity/Q35160593>
['Petit Paysan'],http://dbpedia.org/resource/Bloody_Milk,<http://www.wikidata.org/entity/Q30739657>
"[""L'Âme du tigre""]",vide,<http://www.wikidata.org/entity/Q30740589>
['Mon poussin'],vide,<http://www.wikidata.org/entity/Q30740938>
['Christ(off)'],vide,<http://www.wikidata.org/entity/Q30742340>
['Opération Correa'],vide,<http://www.wikidata.org/entity/Q30749664>
['Anne De Kyiv'],vide,<http://www.wikidata.org/entity/Q37410735>
['Grand Froid'],vide,<http://www.wikidata.org/entity/Q30740932>
['Les Voix du large'],vide,<http://www.wikidata.org/entity/Q30741064>
['Silvio et les Autres'],http://dbpedia.org/resource/Loro_(film),<http://www.wikidata.org/entity/Q31202698>
['The Cured'],http://dbpedia.org/resource/The_Cured,<http://www.wikidata.org/entity/Q36951262>
['Paris est une fête - Un film en 18 vagues'],vide,<http://www.wikidata.org/entity/Q30738995>
['Embrasse-moi !'],vide,<http://www.wikidata.org/entity/Q30741071>
['Carbone'],http://dbpedia.org/resource/Carbon_(2017_film),<http://www.wikidata.org/entity/Q28497045>
['Volt'],vide,<http://www.wikidata.org/entity/Q28551243>
['Q28704091'],vide,<http://www.wikidata.org/entity/Q28704091>
"[""L'Empereur""]",vide,<http://www.wikidata.org/entity/Q28497072>
['Toril'],vide,<http://www.wikidata.org/entity/Q28496812>
"[""L'Invitation""]",vide,<http://www.wikidata.org/entity/Q28496933>
['Sales Gosses'],vide,<http://www.wikidata.org/entity/Q28497010>
['Les Gardiennes'],http://dbpedia.org/resource/The_Guardians_(2017_film),<http://www.wikidata.org/entity/Q28497160>
"[""La Promesse de l'aube""]",vide,<http://www.wikidata.org/entity/Q28497223>
['Les Aventures de Spirou et Fantasio'],vide,<http://www.wikidata.org/entity/Q28497237>
['Bonne Pomme'],http://dbpedia.org/resource/Bonne_Pomme,<http://www.wikidata.org/entity/Q28496935>
['Headbang Lullaby'],http://dbpedia.org/resource/Headbang_Lullaby,<http://www.wikidata.org/entity/Q28753455>
['Insyriated'],http://dbpedia.org/resource/Insyriated,<http://www.wikidata.org/entity/Q28753456>
['La Fine Équipe'],vide,<http://www.wikidata.org/entity/Q28496973>
['Le Grand Bain'],http://dbpedia.org/resource/Sink_or_Swim_(2018_film),<http://www.wikidata.org/entity/Q28497074>
['Le Correspondant'],vide,<http://www.wikidata.org/entity/Q28496699>
['Les Ailes du destin'],vide,<http://www.wikidata.org/entity/Q28496938>
['Parole de king !'],vide,<http://www.wikidata.org/entity/Q28497203>
['Sage Femme'],http://dbpedia.org/resource/The_Midwife,<http://www.wikidata.org/entity/Q28698139>
['Daddy Cool'],vide,<http://www.wikidata.org/entity/Q42593756>
['Anna'],http://dbpedia.org/resource/Anna_(2019_feature_film),<http://www.wikidata.org/entity/Q43184957>
['Q44072803'],vide,<http://www.wikidata.org/entity/Q44072803>
['Q46126766'],vide,<http://www.wikidata.org/entity/Q46126766>
['Q46962861'],vide,<http://www.wikidata.org/entity/Q46962861>
['Fantasmes et Fantômes'],vide,<http://www.wikidata.org/entity/Q43380922>
['La Mélodie'],vide,<http://www.wikidata.org/entity/Q46082771>
['Zoologie'],http://dbpedia.org/resource/Zoology_(film),<http://www.wikidata.org/entity/Q25446290>
['Q26260650'],vide,<http://www.wikidata.org/entity/Q26260650>
['Q26329404'],http://dbpedia.org/resource/The_Companion_(film),<http://www.wikidata.org/entity/Q26329404>
['Q26683766'],http://dbpedia.org/resource/Mango_Dreams,<http://www.wikidata.org/entity/Q26683766>
['Q26810486'],vide,<http://www.wikidata.org/entity/Q26810486>
['Q26829458'],vide,<http://www.wikidata.org/entity/Q26829458>
['Q26830553'],vide,<http://www.wikidata.org/entity/Q26830553>
['Q26835631'],vide,<http://www.wikidata.org/entity/Q26835631>
['Souvenir'],http://dbpedia.org/resource/Souvenir_(2016_film),<http://www.wikidata.org/entity/Q26690005>
['Happy'],http://dbpedia.org/resource/Happy_(2015_film),<http://www.wikidata.org/entity/Q26221034>
['Jeunesse'],http://dbpedia.org/resource/The_Young_One_(2016_film),<http://www.wikidata.org/entity/Q26714904>
['À jamais'],http://dbpedia.org/resource/Never_Ever_(2016_film),<http://www.wikidata.org/entity/Q26710817>
['Ma Révolution'],vide,<http://www.wikidata.org/entity/Q26213229>
['Le confessioni'],http://dbpedia.org/resource/The_Confessions_(film),<http://www.wikidata.org/entity/Q25410154>
"[""C'est quoi cette famille ?!""]",http://dbpedia.org/resource/We_Are_Family_(2016_film),<http://www.wikidata.org/entity/Q26257616>
['La Fille de Brest'],http://dbpedia.org/resource/150_Milligrams,<http://www.wikidata.org/entity/Q26720645>
['Shanghaï Belleville'],vide,<http://www.wikidata.org/entity/Q26257898>
['Le ciel attendra'],http://dbpedia.org/resource/Heaven_Will_Wait,<http://www.wikidata.org/entity/Q26684621>
['La mécanique des flux'],vide,<http://www.wikidata.org/entity/Q26828532>
['Les Oiseaux de passage'],vide,<http://www.wikidata.org/entity/Q25397622>
['Motu Maeva'],vide,<http://www.wikidata.org/entity/Q25433989>
['Santa et Andres'],http://dbpedia.org/resource/Santa_&_Andres,<http://www.wikidata.org/entity/Q26720640>
['Ayiti Mon Amour'],http://dbpedia.org/resource/Ayiti_Mon_Amour,<http://www.wikidata.org/entity/Q26684467>
['Q26864793'],http://dbpedia.org/resource/Rocco_(2016_film),<http://www.wikidata.org/entity/Q26864793>
['Q26868978'],vide,<http://www.wikidata.org/entity/Q26868978>
['Q26884345'],vide,<http://www.wikidata.org/entity/Q26884345>
['Q26884489'],http://dbpedia.org/resource/Jeffrey_(2016_film),<http://www.wikidata.org/entity/Q26884489>
['Q26884835'],vide,<http://www.wikidata.org/entity/Q26884835>
['Q26899149'],vide,<http://www.wikidata.org/entity/Q26899149>
['Marie Curie'],http://dbpedia.org/resource/Marie_Curie:_The_Courage_of_Knowledge,<http://www.wikidata.org/entity/Q26963166>
['Q27037427'],vide,<http://www.wikidata.org/entity/Q27037427>
['Q27039077'],vide,<http://www.wikidata.org/entity/Q27039077>
['Q27043375'],vide,<http://www.wikidata.org/entity/Q27043375>
['Q27044989'],vide,<http://www.wikidata.org/entity/Q27044989>
['Q27045083'],vide,<http://www.wikidata.org/entity/Q27045083>
['Q27050839'],vide,<http://www.wikidata.org/entity/Q27050839>
['Q27051086'],vide,<http://www.wikidata.org/entity/Q27051086>
['The Square'],http://dbpedia.org/resource/The_Square_(2017_film),<http://www.wikidata.org/entity/Q27237522>
"[""L'Échappée belle""]",http://dbpedia.org/resource/The_Leisure_Seeker,<http://www.wikidata.org/entity/Q27590115>
['Une jeune fille de 90 ans'],vide,<http://www.wikidata.org/entity/Q26908499>
['La vita possibile'],vide,<http://www.wikidata.org/entity/Q27590182>
['Food Coop'],vide,<http://www.wikidata.org/entity/Q26869110>
['7 minuti'],http://dbpedia.org/resource/7_Minutes_(2016_film),<http://www.wikidata.org/entity/Q27590342>
['La Taularde'],http://dbpedia.org/resource/Jailbirds_(2015_film),<http://www.wikidata.org/entity/Q26926029>
['Aube Dorée: Une Affaire Personnelle'],vide,<http://www.wikidata.org/entity/Q26885266>
['Argent amer'],vide,<http://www.wikidata.org/entity/Q26884764>
['Entre les frontières'],vide,<http://www.wikidata.org/entity/Q26898347>
['Le Voleur de Thé'],vide,<http://www.wikidata.org/entity/Q27057576>
['Liberami'],http://dbpedia.org/resource/Libera_Nos_(film),<http://www.wikidata.org/entity/Q26884253>
['Q39048422'],http://dbpedia.org/resource/Eye_on_Juliet,<http://www.wikidata.org/entity/Q39048422>
['Q39074215'],http://dbpedia.org/resource/Hunting_Season_(2017_film),<http://www.wikidata.org/entity/Q39074215>
['Revenge'],http://dbpedia.org/resource/Revenge_(2017_film),<http://www.wikidata.org/entity/Q39073132>
['I Feel Good'],http://dbpedia.org/resource/I_Feel_Good_(film),<http://www.wikidata.org/entity/Q39074108>
['Laissez bronzer les cadavres'],http://dbpedia.org/resource/Let_the_Corpses_Tan,<http://www.wikidata.org/entity/Q39074390>
['Villeperdue'],vide,<http://www.wikidata.org/entity/Q39074454>
['Le Chemin'],vide,<http://www.wikidata.org/entity/Q39074485>
['Les Estivants'],http://dbpedia.org/resource/The_Summer_House,<http://www.wikidata.org/entity/Q39049388>
"['Guillaume, la jeunesse du conquérant']",http://dbpedia.org/resource/William_the_Conqueror_(film),<http://www.wikidata.org/entity/Q39058185>
['Le Flic de Belleville'],http://dbpedia.org/resource/Belleville_Cop,<http://www.wikidata.org/entity/Q39072129>
['Ciel rouge'],http://dbpedia.org/resource/Ciel_Rouge,<http://www.wikidata.org/entity/Q39074397>
['La Saveur des rāmen'],http://dbpedia.org/resource/Ramen_Teh,<http://www.wikidata.org/entity/Q39060366>
"[""L'Un dans l'autre""]",vide,<http://www.wikidata.org/entity/Q39072992>
['Prendre le large'],http://dbpedia.org/resource/Catch_the_Wind_(2017_film),<http://www.wikidata.org/entity/Q39072130>
['Affreux et Méchants'],http://dbpedia.org/resource/Ugly_Nasty_People,<http://www.wikidata.org/entity/Q41776567>
['Razzia'],http://dbpedia.org/resource/Razzia_(2017_film),<http://www.wikidata.org/entity/Q40132901>
['Bécassine !'],http://dbpedia.org/resource/Bécassine_(2018_film),<http://www.wikidata.org/entity/Q39074270>
